Start Time,End Time,Subtitle
01:56:04:07,01:56:06:23,"Hit ""talk,"" state your location, hang up."
01:56:07:10,01:56:09:00,Who gets the message”?
01:56:09:11,01:56:11:02,Posterity.
01:56:50:12,01:56:51:20,Stalsk-12.
01:56:52:00,01:56:55:09,Hidden from the world is a city where anything can happen.
01:56:55:13,01:56:59:17,"And today, ladies and gents, for ten minutes, it most assuredly does."
01:56:59:21,01:57:03:11,You've been divided into two teams for a temporal pincer movement.
01:57:03:15,01:57:04:22,"We're red team, moving forward."
01:57:05:02,01:57:07:14,"In order to distinguish the teams, you'll wear these."
01:57:07:18,01:57:08:22,"Our friends over there,"
01:57:09:03,01:57:11:11,"blue team, led by commander Wheeler, are inverted."
01:57:11:16,01:57:13:09,Why don't they let us see them?
01:57:13:22,01:57:15:06,Maybe we won't like what happened.
01:57:15:10,01:57:18:06,"One hour from now, they had this briefing."
01:57:20:05,01:57:23:11,"Then, were dropped on the Ridge above the hypocenter,"
01:57:23:15,01:57:25:20,as close in time to the detonation as possible.
01:57:25:24,01:57:29:20,Their objectives were clearance and clarification.
01:57:30:00,01:57:33:18,"Now, this briefing has the benefit of their experience."
01:57:50:17,01:57:52:12,Both teams have countdown watches.
01:57:52:17,01:57:55:01,"Ours counts down from ten, from landing"
01:57:55:06,01:57:56:17,to zero to the explosion.
01:57:56:21,01:57:58:19,#NAME?
01:57:58:20,01:58:02:20,"If you are not at the lz at zero, you are not leaving."
01:58:03:22,01:58:05:05,Do you understand?
01:58:05:12,01:58:08:24,"We drop in, clear lzs for blue team evacuation."
01:58:09:04,01:58:10:19,We make our way into the city proper.
01:58:10:22,01:58:13:09,"These buildings are abandoned, but we learned"
01:58:13:13,01:58:15:00,there is a turnstile.
01:58:15:04,01:58:17:02,Expect a bitemporal response.
01:58:17:06,01:58:18:16,They'll have inverse ordnance?
01:58:18:20,01:58:21:02,"Inverse, conventional,"
01:58:21:06,01:58:23:18,"forward antagonists, inverted antagonists, they have it all."
01:58:24:11,01:58:25:21,"On the other side of the city,"
01:58:25:23,01:58:28:10,the ground rises to the Ridge above the hypocenter.
01:58:28:14,01:58:31:19,A splinter unit will take this tunnel from the city
01:58:31:24,01:58:33:19,to the floor of the hypocenter.
01:58:33:24,01:58:36:12,Blue team located an entrance here.
01:58:36:17,01:58:38:17,"The bomb is in this rock,"
01:58:38:22,01:58:41:18,"high above, to trigger a collapse,"
01:58:41:22,01:58:42:23,sealing the cavern.
01:58:43:03,01:58:44:14,How do we defuse the bomb up there?
01:58:44:16,01:58:47:06,We don't. The explosion takes place as planned.
01:58:47:10,01:58:51:06,"Now, our job is to fail to defuse that bomb"
01:58:51:10,01:58:54:19,while the splinter unit achieves its task undetected.
01:58:54:22,01:58:55:22,Which is?
01:58:56:00,01:58:57:03,"Need-to-know, and you don't."
01:58:58:02,01:58:59:18,Any other stupid questions?
01:59:00:03,01:59:02:10,"Good. Well, let's go. Let's get ready."
01:59:05:08,01:59:06:18,I wanted to be on the first wave.
01:59:06:22,01:59:08:07,There 1s no first wave.
01:59:08:11,01:59:10:22,Red team and blue team operate simultaneously.
01:59:11:02,01:59:12:02,"Look,"
01:59:12:04,01:59:14:21,don't get on the chopper if you can't stop thinking in linear terms.
01:59:15:01,01:59:18:10,"Now, you wanna be on the team that lifts the contents of the capsule?"
01:59:18:15,01:59:20:02,Absolutely.
01:59:20:18,01:59:22:04,"Yeah, that's us."
01:59:22:22,01:59:24:04,We're splinter unit.
01:59:24:08,01:59:25:10,Just us?
01:59:26:03,01:59:29:02,No one who knows the contents of that capsule can leave the field.
01:59:29:24,01:59:32:11,I thought we'd manage ourselves.
01:59:42:08,01:59:44:08,It's 40 feet from the private deck to the water.
01:59:44:08,01:59:45:08,Can you jump it?
01:59:45:21,01:59:47:09,I can dive it.
02:00:25:21,02:00:27:06,Thirty seconds!
02:01:08:08,02:01:09:08,Go! Go! Go!
02:01:21:05,02:01:22:23,We're coming in on a shockwave.
02:01:23:04,02:01:24:07,"Hang on, people."
02:01:33:12,02:01:34:19,On your feet!
02:01:48:12,02:01:49:21,There!
02:02:03:03,02:02:04:19,Ma'am. We thought you'd gone ashore.
02:02:04:20,02:02:06:08,"Well, I snuck back to surprise andrei."
02:02:06:11,02:02:07:11,"Oh, the boss left."
02:02:08:23,02:02:11:02,"Well, have Mr. sator find me here."
02:02:11:06,02:02:12:13,And don't tell the others.
02:02:12:17,02:02:13:23,I'll get the mess.
02:03:21:13,02:03:22:13,Mines!
02:03:22:18,02:03:23:18,Mines!
02:03:38:02,02:03:39:15,They told me you'd gone ashore.
02:03:41:17,02:03:42:21,They told me you'd flown off.
02:03:42:24,02:03:45:03,I came back to see you and Max.
02:03:45:07,02:03:47:04,Max is on shore with Anna.
02:03:48:15,02:03:50:09,"We need time, just you and me, after what happened."
02:03:50:09,02:03:52:18,I was joking. It was a stupid joke.
02:03:53:11,02:03:54:22,You think I'm a terrible mother.
02:03:55:02,02:03:58:12,We both know my opinion of you is higher than yours of me.
02:04:06:11,02:04:08:18,"I want things to be better, andrei."
02:04:24:10,02:04:25:14,Take cover!
02:04:29:23,02:04:31:18,Get me a goddamn at4!
02:04:31:22,02:04:33:04,"Take him out, now!"
02:04:33:18,02:04:35:04,Provide some cover!
02:04:35:08,02:04:37:04,"Move, move, move! Let's go!"
02:04:37:08,02:04:38:15,"Move, move, move!"
02:05:49:00,02:05:50:00,Wheeler!
02:05:51:13,02:05:52:13,Get outta there!
02:05:52:17,02:05:53:21,Come on!
02:05:59:13,02:06:00:13,Ives!
02:06:02:15,02:06:04:06,Splinter unit. Here.
02:06:06:01,02:06:08:04,"You know, it's going to be a beautiful sunset."
02:06:08:08,02:06:12:07,I'll get Max brought back. We should share the moment with him.
02:06:12:23,02:06:14:22,I'll make you a drink.
02:06:15:22,02:06:17:21,Bring my son back to the boat.
02:06:24:10,02:06:25:17,"We're runnin' out of time, let's go!"
02:06:25:18,02:06:27:20,"If they see us, it's all for nothing."
02:06:31:15,02:06:32:18,We need a distraction.
02:06:32:22,02:06:34:11,Don't worry about that.
02:06:38:03,02:06:39:13,On my Mark!
02:06:42:09,02:06:44:00,"Rpg, hit the base!"
02:06:45:01,02:06:46:08,That building on my Mark!
02:06:48:05,02:06:50:00,Three! Two!
02:06:50:04,02:06:51:22,One! Fire!
02:06:53:02,02:06:54:05,Fire!
02:07:09:05,02:07:10:13,Move! Move!
02:07:26:06,02:07:28:06,We're committed now. Come on.
02:07:34:14,02:07:36:03,What's that?
02:07:36:08,02:07:38:19,I borrowed it from the CIA.
02:07:40:03,02:07:41:04,What is it?
02:07:41:08,02:07:43:13,The way the world ends.
02:07:43:18,02:07:46:05,"Not with a bang, but a whimper."
02:07:46:15,02:07:48:08,I don't understand.
02:07:48:12,02:07:50:10,"When I take this, it's all over."
02:07:51:08,02:07:53:05,Then don't take it yet.
02:07:56:06,02:07:57:21,Why not?
02:07:59:11,02:08:01:09,Because we have the sunset coming.
02:08:01:20,02:08:04:07,And a little vodka left.
02:08:04:11,02:08:06:10,And Max will be here soon.
02:08:06:14,02:08:10:14,"They said they thought it was you, not Anna, ashore with Max."
02:08:13:10,02:08:16:20,So long as you can tell the difference.
02:08:19:01,02:08:21:15,"A moment's business, my love."
02:08:33:21,02:08:35:04,"Mahir, do you copy?"
02:08:35:08,02:08:38:09,"Not clear. I repeat, not clear!"
02:08:38:13,02:08:39:13,Copy that.
02:08:39:19,02:08:42:22,"I repeat, not clear!"
02:09:09:11,02:09:10:13,Neil!
02:09:11:08,02:09:12:10,Neill
02:09:25:07,02:09:26:10,Go!
02:09:35:08,02:09:38:00,We don't have anything big enough to blow this.
02:09:44:08,02:09:45:23,Try him. See if he's got a grenade.
02:09:50:18,02:09:51:18,Anything?
02:09:51:22,02:09:52:24,"Nah, nothing."
02:09:53:01,02:09:55:02,"Here, you try having a look. Can you pick it?"
02:09:55:20,02:09:57:01,I hope not.
02:09:57:05,02:09:59:01,I paid a lot for that lock.
02:09:59:05,02:10:01:23,How do you like where my journey began and yours ends?
02:10:02:03,02:10:03:15,Little radioactive for my taste.
02:10:03:19,02:10:06:17,My fate was always bound up with radiation.
02:10:07:22,02:10:10:07,We'd work where no one else would.
02:10:10:17,02:10:13:04,I made a bargain with the devil.
02:10:13:08,02:10:14:22,Money for time.
02:10:15:02,02:10:17:00,We sold our futures.
02:10:17:04,02:10:19:22,And now you're about to make the same mistake for the entire world.
02:10:20:14,02:10:23:09,It wasn't a mistake. I made the bargain I could.
02:10:23:14,02:10:24:19,What was yours?
02:10:24:23,02:10:27:10,You fight for a cause you barely understand...
02:10:28:05,02:10:31:16,"With people you trust so little, you've told them nothing."
02:10:31:21,02:10:33:23,"When I die, the world dies with me."
02:10:34:03,02:10:36:05,"And your knowledge dies with you,"
02:10:36:09,02:10:39:21,buried in a tomb like an anonymous Egyptian builder
02:10:40:01,02:10:42:11,sealed in a pyramid to keep his secret.
02:10:42:15,02:10:45:01,Your faith is blind. You're a fanatic.
02:11:05:19,02:11:08:08,What's more fanatical than trying to destroy the world?
02:11:08:09,02:11:10:19,"I'm not, I'm creating a new one."
02:11:11:09,02:11:15:05,"Somewhere, sometime, a man in a crystalline tower throws a switch"
02:11:15:19,02:11:19:09,and armageddon is both triggered and avoided.
02:11:19:13,02:11:22:22,Now time itself switches direction.
02:11:23:02,02:11:25:10,The same sunshine we basked in
02:11:25:14,02:11:29:10,will warm the faces of our descendants generations to come.
02:11:29:14,02:11:31:12,How could they wanna kill us?
02:11:31:16,02:11:34:20,Because their oceans Rose and their rivers ran dry.
02:11:35:00,02:11:38:14,Don't you see? They have no choice but to turn back.
02:11:39:05,02:11:41:04,We're responsible.
02:11:54:18,02:11:57:06,"Knowing this, do you still want me to stop?"
02:11:58:13,02:11:59:15,Yes.
02:12:00:07,02:12:02:08,Each generation looks out for its own survival.
02:12:02:12,02:12:04:08,That's exactly what they're doing.
02:12:04:12,02:12:06:16,But not you. You're a traitor.
02:12:06:20,02:12:09:18,"Bringing death to all, because you have no life of your own left."
02:12:09:22,02:12:11:15,"When I'm done, life continues."
02:12:11:19,02:12:13:09,Not your son's.
02:12:13:13,02:12:17:04,My greatest sin was to bring a son into a world I knew was ending.
02:12:17:08,02:12:19:03,You think god will forgive me?
02:12:24:23,02:12:26:02,Walit!
02:12:27:03,02:12:28:03,Wait!
02:12:29:04,02:12:30:12,God...
02:12:41:20,02:12:43:09,Cover me!
02:12:51:06,02:12:53:02,Go! Go! Gol
02:12:54:22,02:12:57:13,"you don't believe in god, or a future,"
02:12:57:15,02:12:59:16,or anything outside of your own experience.
02:12:59:20,02:13:02:06,The rest is belief.
02:13:02:19,02:13:04:18,And I don't have it.
02:13:05:09,02:13:07:07,"Without it, you're not human."
02:13:07:12,02:13:08:21,You're just a madman.
02:13:09:13,02:13:11:12,Or a god.
02:13:11:17,02:13:12:13,Of sorts.
02:13:12:17,02:13:13:17,Like I said.
02:13:16:24,02:13:18:11,Don't. Jesus.
02:13:19:03,02:13:20:08,Our time is up.
02:13:27:02,02:13:29:01,I'll give your love to my wife.
02:13:29:17,02:13:31:14,You're forgetting. I haven't met her yet.
02:13:32:03,02:13:33:03,That's right.
02:13:33:06,02:13:34:21,"After you meet her, she dies."
02:13:35:01,02:13:37:12,I'll just give her my love instead.
02:13:38:19,02:13:39:19,Don't do...
02:13:41:06,02:13:42:16,Volkov...
02:13:56:05,02:13:57:24,"Enough business, my love."
02:14:25:04,02:14:27:19,"You have no idea what I'm talking about, do you?"
02:14:30:00,02:14:32:14,But it sounds terribly important.
02:14:34:18,02:14:35:23,Where are you going?
02:14:36:04,02:14:37:09,Aren't you hot?
02:14:54:03,02:14:55:04,What are you doing now?
02:14:55:16,02:14:57:01,I spilled sunscreen.
02:14:57:14,02:14:59:10,- So what? - Slippery!
02:15:02:18,02:15:04:04,Just come here.
02:15:07:10,02:15:08:10,Turn over.
02:15:08:19,02:15:10:04,You'll like it.
02:15:44:17,02:15:46:02,I can't do this.
02:15:47:05,02:15:49:16,"- I can't let you think you've won. - Don't spoil this moment, Kat."
02:15:49:16,02:15:52:09,I'm not letting you go to your grave thinking we're coming with you.
02:15:55:02,02:15:56:12,"You're dying alone, andrei."
02:15:56:15,02:15:57:21,"Come on, come on, come on!"
02:15:57:22,02:16:00:06,"Tunnel's sealed, gate's closed."
02:16:00:18,02:16:02:05,"Mahir, do you copy?"
02:16:02:17,02:16:03:13,Yeanh.
02:16:03:17,02:16:05:13,"Hold. I repeat, hold!"
02:16:10:21,02:16:11:22,Look in my eyes.
02:16:13:11,02:16:14:22,Which do you see?
02:16:16:01,02:16:18:23,Despair or anger?
02:16:20:13,02:16:22:12,I'm not the woman who could find love for you
02:16:22:14,02:16:24:13,even though you scarred her on the inside.
02:16:26:08,02:16:30:04,I'm the vengeful bitch you scarred on the outside.
02:16:33:09,02:16:34:09,No!
02:16:53:14,02:16:54:14,Shit.
02:16:54:24,02:16:57:16,"Ives, she's killed him. Ives, do you copy? She's killed him."
02:16:58:01,02:17:00:19,She jumped the gun. She killed him.
02:17:19:06,02:17:21:18,"Come on, come on! Do you think they made it?"
02:17:26:07,02:17:27:11,"Ah, screw it."
02:18:38:03,02:18:40:16,Kat! You jumped the gun!
02:18:40:20,02:18:42:12,I couldn't do it.
02:18:42:17,02:18:44:16,I couldn't let him die thinking he'd won.
02:18:44:22,02:18:46:24,I knew you'd find a way.
02:18:47:18,02:18:49:14,"Wait, you found a way, we're okay, right?"
02:18:49:18,02:18:51:20,"Yeah, found a way. Be safe."
02:19:13:14,02:19:14:20,Thought you were inverted.
02:19:15:05,02:19:16:22,Changed gears halfway.
02:19:18:10,02:19:20:03,Looked like you needed help here.
02:19:20:07,02:19:22:10,Here? We needed help down there.
02:19:23:18,02:19:24:22,How'd you get that lock open?
02:19:25:24,02:19:28:02,Wasn't me. Didn't your team need you?
02:19:29:04,02:19:30:21,I'll get 'em on the next pass.
02:19:31:16,02:19:32:16,"All right, ives?"
02:19:33:05,02:19:35:01,Once I've caught my breath.
02:19:49:03,02:19:51:12,No one who's seen this leaves the field.
02:20:00:09,02:20:01:21,All right.
02:20:05:10,02:20:06:18,We hide it.
02:20:07:16,02:20:09:03,We end our lives.
02:20:09:22,02:20:12:03,That's the only way to be sure.
02:20:13:21,02:20:15:17,As to when...
02:20:16:04,02:20:18:13,Maybe that's every man's decision to make for himself.
02:20:19:16,02:20:20:23,You're not gonna kill us?
02:20:21:03,02:20:23:12,"If I ever find you, I will."
02:20:23:16,02:20:25:03,But you won't look too hard?
02:20:26:04,02:20:27:08,"Yes, I will."
02:20:31:03,02:20:33:06,"You're not going back to London to check on Kat, are you?"
02:20:33:06,02:20:34:02,No.
02:20:34:06,02:20:35:19,It's far too dangerous.
02:20:36:15,02:20:38:05,Even from afar?
02:20:39:11,02:20:40:21,Even from afar.
02:20:43:04,02:20:44:08,Ives!
02:20:45:08,02:20:46:14,Wait.
02:20:52:23,02:20:54:10,Are you really going back in?
02:20:57:08,02:21:00:04,"I'm the only one who could've got that door open in time, right, ives?"
02:21:00:13,02:21:02:24,"Well, I don't know any locksmiths as good as you."
02:21:04:11,02:21:05:13,See?
02:21:06:07,02:21:08:03,"It's me in there, again."
02:21:08:18,02:21:11:16,Weaving another past in the fabric of this mission.
02:21:20:06,02:21:21:06,"Neil, wait!"
02:21:25:15,02:21:27:06,Just saved the world.
02:21:27:18,02:21:29:15,Can't leave anything to chance.
02:21:30:06,02:21:32:11,But can we change things if we do it differently?
02:21:33:04,02:21:35:09,"""What's happened's happened.”"
02:21:35:13,02:21:38:12,Which is an expression of faith in the mechanics of the world.
02:21:39:05,02:21:40:18,It's not an excuse to do nothing.
02:21:41:08,02:21:42:04,Fate?
02:21:42:08,02:21:43:16,Call it what you want.
02:21:44:03,02:21:45:03,What do you call it?
02:21:45:24,02:21:47:03,Reality.
02:21:49:19,02:21:51:02,Now let me go.
02:21:56:19,02:21:59:08,"Hey, you never did tell me who recruited you, Neil."
02:21:59:12,02:22:01:05,Haven't you guessed by now?
02:22:02:05,02:22:03:05,You did.
02:22:03:22,02:22:06:11,Only not when you thought.
02:22:06:15,02:22:08:23,You have a future in the past.
02:22:09:04,02:22:12:02,Years ago for me. Years from now for you.
02:22:13:04,02:22:14:13,You've known me for years?
02:22:16:10,02:22:20:05,"For me, I think this is the end of a beautiful friendship."
02:22:20:09,02:22:22:04,"But for me, it's just the beginning."
02:22:22:21,02:22:24:19,We get up to some stuff.
02:22:25:05,02:22:27:16,You're gonna love it. You'll see.
02:22:28:13,02:22:30:19,This whole operation's a temporal pincer.
02:22:31:09,02:22:32:15,Whose?
02:22:34:02,02:22:35:02,Yours!
02:22:35:21,02:22:37:10,You're only halfway there.
02:22:37:14,02:22:39:09,"I'll see you at the beginning, friend."
02:22:48:04,02:22:51:08,We're the people saving the world from what might have been.
02:22:51:12,02:22:53:07,World will never know what could've happened.
02:22:55:07,02:22:58:01,"And even if they did, they wouldn't care."
02:23:02:09,02:23:04:15,'Cause no one cares about the bomb that didn't go off.
02:23:06:04,02:23:07:09,Only the one that did.
02:23:09:24,02:23:11:06,Do it before the boy comes out.
02:23:14:02,02:23:17:03,That's your idea of mercy? You gave me your word.
02:23:17:07,02:23:20:08,And I told you then what it would be worth.
02:23:20:20,02:23:22:17,"Here, today."
02:23:24:02,02:23:25:14,How did you know?
02:23:27:17,02:23:30:07,"Cannon place, 3:00. Probably nothing, I'm..."
02:23:30:19,02:23:31:15,Posterity.
02:23:31:19,02:23:35:06,"Cannon place, 3:00. Probably nothing, I'm..."
02:23:36:03,02:23:39:00,I told you you'd have to start looking differently at the world.
02:23:39:22,02:23:42:18,#NAME?
02:23:42:20,02:23:43:24,Then whose was it?
02:23:44:02,02:23:45:12,Mine.
02:23:45:16,02:23:48:18,I realized I wasn't working for you. We've both been working for me.
02:23:49:11,02:23:51:07,I'm the protagonist.
02:23:53:20,02:23:55:20,Then you'd better tie up those loose ends.
02:23:59:17,02:24:01:03,Mission accomplished.
02:24:03:05,02:24:04:20,It's the bomb that didn't go off.
02:24:05:14,02:24:08:01,The danger no one knew was real.
02:24:13:14,02:24:16:10,That's the bomb with the real power to change the world.
02:24:36:08,02:24:39:14,You
02:24:40:18,02:24:45:18,don't know where we stand
02:24:47:22,02:24:52:09,it's true
02:24:53:12,02:24:58:22,know the plan
02:25:01:21,02:25:04:16,last time I wrecked it last time I whipped around
02:25:04:18,02:25:07:14,last time I did the whippelts last time I live reverse
02:25:07:16,02:25:10:12,"pour the brown, hit the reverend last time I hit your crib"
02:25:10:14,02:25:11:24,last time there weren't no tenants
02:25:12:02,02:25:14:05,I done went back in myself felt like hell
02:25:14:07,02:25:15:20,felt like I risked it pace yourself
02:25:15:22,02:25:18:03,"found you livin', know you thrillin"" not for sinnin"""
02:25:18:05,02:25:21:01,how I got my stripes and pendants backin' out in the street
02:25:21:03,02:25:23:23,"what is wild, let it be ragers out, gotta eat"
02:25:24:01,02:25:27:01,"not a vibe, but a wave with the sound, by the way"
02:25:27:03,02:25:28:14,"count it down, by the days"
02:25:28:16,02:25:30:23,"to myself, know they wicked with the moves"
02:25:31:01,02:25:33:06,"I'm drinkin', off the juice know I'm drinkin'"
02:25:33:08,02:25:36:15,"I be smooth, then I lose it yeah, yeah, now"
02:25:36:17,02:25:39:18,you
02:25:40:19,02:25:45:18,don't know where we stand
02:25:46:14,02:25:48:19,"yeah, yeah"
02:25:48:21,02:25:53:10,it's true
02:25:53:12,02:25:57:24,know the plan
02:26:01:19,02:26:03:09,close the opera
02:26:03:11,02:26:06:06,hear the red and blue outside I think our option's up
02:26:06:08,02:26:09:04,I recrossed it 'round the map I had to line it up
02:26:09:06,02:26:12:02,I be swervin' on the waves it's like a line of us
02:26:12:04,02:26:15:01,"move in 'verse on my turf I'm outta line, I put in work"
02:26:15:03,02:26:16:18,I draw the line and cross it first
02:26:16:20,02:26:18:05,"I need the time, I need to search"
02:26:18:07,02:26:19:19,"it's just like wine, it make it worse"
02:26:19:21,02:26:21:23,"skrrt, skrrt in the 'vert skrrt, skrrt"
02:26:22:02,02:26:24:07,"ride on land, boeing jet, make it land"
02:26:24:09,02:26:25:20,in slow motion when I dance
02:26:25:22,02:26:28:20,in your eyes I see your trance I run away and then you prance
02:26:28:22,02:26:31:20,if I show the hideaway will you hide out and let it blam?
02:26:31:22,02:26:36:19,"Ain't no time, I'm facin' scams nah, nah"
02:26:36:21,02:26:39:15,you
02:26:40:20,02:26:45:20,don't know where we stand
02:26:46:14,02:26:47:21,yeah
02:26:47:23,02:26:52:11,it's true
02:26:54:13,02:26:59:05,ooh
02:27:12:11,02:27:15:17,You
